"[].applicable","[].approved","[].choices","[].current_progress","[].date_created","[].date_updated","[].measure_published","[].rating","[].source","[].status","[].id","[].localteam_id.municipality_id[].name","[].measure_id.date_updated","[].measure_id.measure_id","[].measure_id.must_be_rated_again","[].measure_id.name","[].measure_id.catalog_version.name","[].measure_id.catalog_version.id","[].measure_id.catalog_version"
"true","true","7","Man kommt ins Repair Café, das jeden 3. Freitag im Monat im Bürgerzentrum Bahnhof Arnsberg stattfindet und lässt diese Dinge von ehrenamtlich Engagierten mit technischem Sachverstand reparieren.		","2025-06-10T18:13:49.309Z","2025-07-05T16:41:56.802Z","true","0.25","https://www.arnsberg.de/rathaus-politik/pressestelle/presse-infos/meldung/repair-cafe-der-engagementfoerderung-laedt-am-21-februar-ein		https://www.reparatur-initiativen.de/repair-cafe-arnsberg		https://www.arnsberg.de/fileadmin/user_upload/Bilder_und_pdf-Dateien/1.2/Angebote/Flyer_Repair_Cafe_2021.pdf","published","20f754bd-16b3-4e49-ac44-a8c73262d3f2","Arnsberg","2025-10-27T23:02:49.290Z","IWK_10","null","Repaircafé","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Repair Werkstatt befindet sich im F26 Nebengebäude. Auf der Webseite der Stadt Gudensberg wird dieses nicht klar beworben, es existieren aber Dokumente aus denen die Existenz hervorgeht.		Das Repair Cafe / Repair Werkstatt sollte auf der Portalseite der Stadt Gudensberg erscheinen. ","2025-01-01T16:06:28.499Z","2025-03-26T09:51:04.481Z","true","0.25","https://www.gudensberg.de/dokumente/gudensberg2030/2019-06-11-gu2030-protokoll-workshop3-ags.pdf?cid=2ds","published","20f94251-f0aa-4604-8514-cb79177667d2","Gudensberg","2025-10-27T23:02:49.290Z","IWK_10","null","Repaircafé","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","null","2025-10-28T15:35:46.494Z","2025-10-28T17:09:47.530Z","true","null","null","draft","2105edd9-89c2-412c-82d2-6c5dec738222","Kamen","2025-10-28T15:35:44.884Z","EN_09","false","Mitgliedschaft der Stadtwerke in Energieverbänden","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Seit dem 01.01.2024 ist, zunächst befristet für drei Jahre, bei der Erstellung von Beschlussvorlagen durch die Verwaltung eine Klimaschutzeinschätzung der Beschlussvorlage auszufüllen. Nichtausfüllung ist möglich, muss aber schriftlich begründet werden.[1]		Es gibt ein Kritik daran, wie die Klimaschutzeinschätzung im Fall von Vertragsverlängerungen ausgefüllt werden. Das verletzt unserer Ansicht nach die Transparenzvoraussetzung, die für die bestmögliche Bewertung dieser Maßnahme notwendig wäre. Für Details der Kritik siehe den Tagebucheintrag des Augsburger Klimacamps vom 15. Oktober 2024.[2]","2024-04-08T15:43:32.489Z","2025-08-27T21:10:19.137Z","true","0.75","[1] https://www.augsburg.sitzung-online.de/public/to020?TOLFDNR=38985	[2] https://www.klimacamp-augsburg.de/tagebuch/2024/#dienstag-15102024--wirtschaftsausschuss","published","210adbc9-86bd-41e2-99d3-d28432047bc7","Augsburg","2025-10-27T23:02:49.290Z","KV_07","null","Klimarelevanzprüfung von Beschlüssen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T16:30:36.666Z","null","true","null","null","draft","2121f489-3cdb-4236-b965-ea4bd6cb96ae","Hanau","2025-10-28T16:30:35.462Z","VK_01","true","E-Ladesäulen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-11T01:27:05.239Z","2024-07-05T20:38:31.653Z","true","0.25","Frankfurt ist Mitglied beim Tempo-30-Bündnis	https://www.staedtetag.de/themen/2021/lebenswerte-staedte-durch-angemessene-geschwindigkeiten	Nicht die gesamte Innenstadt ist verkehrsberuhigt oder Tempo 30 Zone	","published","213e2cb5-4618-4dfd-8788-539db8e32197","Frankfurt","2025-10-27T23:02:49.290Z","VK_21","null","Verkehrsberuhigte Innenstadt","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T16:20:05.873Z","2025-10-28T17:07:30.004Z","true","null","null","draft","214f6e16-20f0-48f3-ad3b-e73b33ec0e43","Dresden","2025-10-28T16:20:04.610Z","KV_11","true","Mobilitätsangebote für die Verwaltung","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T08:36:09.966Z","null","true","null","null","draft","21525d4c-5c10-4c0b-9fe3-caa8197324f3","Bamberg","2025-10-27T23:02:49.290Z","LNE_05","null","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","null","2025-10-28T15:35:46.425Z","2025-10-28T17:09:49.661Z","true","0.25","Nicht in den Mitgliederlisten geführt	Zukunft Gas -> https://gas.info/verband-zukunft-gas/mitglieder;	Bundesverband erneuerbare Energie -> https://www.bee-ev.de/verband/mitglieder","published","215d0bbc-8d97-4973-a831-d6de486ac6a1","Goslar","2025-10-28T15:35:44.884Z","EN_09","false","Mitgliedschaft der Stadtwerke in Energieverbänden","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:37:15.682Z","2025-10-28T17:10:28.404Z","true","null","null","draft","21620216-9e19-463b-aa58-4ffe69ff62d9","Freiberg","2025-10-29T21:44:51.988Z","EN_10","false","Keine neuen Verträge für fossilen Strom","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Erste Ergebnisse der Wärmeplanung wurden bereits vorgestellt, Ziel ist es, im Sommer 2025 fertig zu sein. Erste Maßnahmen, die das Gutachterbüro entwickelt hat, werden am 18. August vorgestellt.","2025-05-27T20:38:42.974Z","2025-08-08T11:03:50.110Z","true","0.75","https://dialog.osnabrueck.de/kommunale-waermeplanung		https://www.stadtwerke-osnabrueck.de/stadt-und-stadtwerke-osnabrueck-praesentieren-erste-ergebnisse-der-kommunalen-waermeplanung-5980b986c048d3c2	https://www.stadtwerke-osnabrueck.de/energie/waerme/kwp		","published","21695a91-5757-4fb4-972b-e29f5feb7f7c","Osnabrück","2025-10-27T23:02:49.290Z","GW_05","null","Kommunale Wärmeplanung und Monitoring","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-08-09T18:43:06.070Z","null","true","null","null","draft","216f2355-71ff-425a-a28a-a9962b26189e","Kusterdingen","2025-10-27T23:02:49.290Z","EN_03","null","Beratungsangebote zur Energiewende","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","null","2025-10-28T15:35:45.716Z","2025-10-28T17:09:45.805Z","true","null","null","draft","218384a0-a32c-484c-a18e-5a72c84a950d","Bingen am Rhein","2025-10-28T15:35:44.884Z","EN_09","false","Mitgliedschaft der Stadtwerke in Energieverbänden","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Sanierungsrate bisher: 0,8%	Im Mai 2025 wird das Klimakonzept der Stadt Recklinghausen neu beschlossen.	Im Klimakonzept wird eine Sanierungsrate von 2,8% „angestrebt“.","2025-01-04T10:32:11.445Z","2025-03-17T11:17:41.907Z","true","0.25","Klimaschutzmanagerin Jana Temiz","published","2189a699-1bc1-482a-a9a2-af04c93f08af","Recklinghausen","2025-10-27T23:02:49.290Z","GW_04","null","Sanierung und Modernisierung kommunaler Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Keine sichtbaren Fortschritte.","2024-08-14T23:19:38.101Z","2024-12-27T13:21:53.066Z","true","0","keine","published","2189b6b4-e0d9-48fb-9dbb-daf2a92e696b","Siegburg","2025-10-27T23:02:49.290Z","LNE_02","null","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T17:58:17.073Z","2024-04-16T16:36:04.543Z","true","0.25","Wärmeplan liegt vor (link https://www.singen.de/site/Singen/get/documents_E-274774539/singen/Singen_Dateien/Erleben/Klima_Umwelt/Klima%20und%20Energie/Kommunale-Waermeplanung-Fortschreibung-Klimaschutzkonzept.pdf), aber ich bezweifle, dass dieser bereits freigegeben wurde, da keinerlei Kostenanschläge enthalten sind.	","published","219b1430-1fbc-48b7-89f6-481fcf352cd4","Singen (Hohentwiel)","2025-10-27T23:02:49.290Z","GW_05","null","Kommunale Wärmeplanung und Monitoring","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Mobilitäts entwicklugskonzept 2020","2025-01-04T10:32:11.601Z","2025-01-09T13:15:15.911Z","true","0.25","gespräch mit Jana Temiz","published","219b69c3-0569-4372-bd51-e2766b7a62ea","Recklinghausen","2025-10-27T23:02:49.290Z","VK_09","null","Mobilitätskonzept","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-11T01:27:04.693Z","2024-05-01T14:03:04.542Z","true","0.25","Es gibt den Bericht "Kommunale Energie- und Treibhausgasbilanzierung in Frankfurt am Main" vom ifeu-Institut, er erscheint bisher aber nicht jährlich.	https://frankfurt.de/themen/klima-und-energie/klimaschutz/startseite-klimaschutz	2020 wurde das Berichtsjahr 2017 veröffentlicht	2023 wurde das Berichtsjahr 2021 veröffentlicht.","published","219e6daf-1efb-49e8-a103-05b0c4161c23","Frankfurt","2025-10-27T23:02:49.290Z","KV_09","null","Monitoring der Klimaschutzmaßnahmen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","2","null","2024-04-08T08:50:14.287Z","null","true","null","null","draft","21a5b974-4a08-490f-9bcb-f2ec317bdf30","Freiberg","2025-10-27T23:02:49.290Z","LNE_07","null","Verhinderung von Neuversiegelung und Entsiegelung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-05-09T13:00:13.912Z","null","true","null","null","draft","21afb43d-d7d0-4e1d-b740-f81d0fa76547","Hanau","2025-10-27T23:02:49.290Z","VK_08","null","Elektrifizierung ÖPNV","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T15:25:15.033Z","null","true","null","null","draft","21b4adf6-029d-4a1e-9b4a-c775b0d71e35","Freiberg","2025-10-27T23:02:49.290Z","VK_21","null","Verkehrsberuhigte Innenstadt","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T15:42:33.853Z","2025-10-28T17:09:19.687Z","true","null","null","draft","21be9084-e289-4d8c-bb8e-c0a8124896b1","Erfurt","2025-10-28T15:42:33.565Z","EN_13","true","Bürgerenergiegenossenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-27T17:27:44.849Z","null","true","null","null","draft","21c9abac-de9b-48ff-8dec-52ddbf04c287","Markkleeberg","2025-10-27T23:02:49.290Z","VK_21","null","Verkehrsberuhigte Innenstadt","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-01-28T18:59:14.075Z","2024-04-08T16:00:26.922Z","false","null","null","draft","21cac2e1-28c8-476d-9460-4167e9153a27","Paderborn","2025-10-27T23:01:33.461Z","null","null","Umfassendes nachvollziehbares sektorübergreifendes Klimaschutzkonzept mit konkreter Auflistung von Maßnahmen inkl. Kostenschätzung und jahresgenauer Verortung der Maßnahmen _updateAt_2024-04-08T16:00:26.720Z",,,"null"
"true","true","4","null","2025-11-09T10:19:30.830Z","null","true","null","null","draft","21d03c52-bd65-4909-a758-5a7d1f1bbe8d","Konstanz","2025-11-09T10:19:29.202Z","EN_02","true","Windkraftanlagen und Windparks der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:45:17.049Z","2025-10-28T17:11:50.091Z","true","null","null","draft","21e03302-72f6-442b-90e6-ed6a86d1fbad","Erfurt","2025-10-28T15:45:16.752Z","GW_03","true","Energiemanagement kommunaler Liegenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:54:09.792Z","2025-10-28T17:07:39.487Z","true","null","null","draft","21e2b18d-d028-48b7-ae8f-2053ffb6bb1b","Traunstein","2025-10-28T15:54:08.903Z","IWK_05","true","Runde Tische der Kommune mit lokaler Industrie, Handwerk und Wirtschaft zu Nachhaltigkeitsthemen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-05-21T20:24:44.023Z","null","true","null","null","draft","21e329df-b8c6-4e3c-8a71-811716ff60a2","Herrenberg","2025-10-27T23:02:49.290Z","KV_11","null","Mobilitätsangebote für die Verwaltung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Beratungskampagne „Energiekarawane“ in Stadelhofen, Litzelstetten, Industriegebiet		"Hierfür sollen neben dem Verein solarLAGO e.V., der Wirtschafts-	förderung, der Energieagentur des Landkreises Konstanz und den Stadtwerken	Konstanz auch lokale Wirtschafts- und Handwerksunternehmen eingebunden	werden. Erklärtes Ziel hierbei ist das Etablieren eines Netzwerks und die Erhö-	hung der Sichtbarkeit des Sanierungsmanagements. Das bisher lediglich auf Ein-	/ Zweifamilienhäuser ausgelegte Vorgehen des Formats Energiekarawane wurde	neu auf Nichtwohngebäude adaptiert und entsprechende Materialien wie Bera-	tungsprotokolle und -leitlinien erarbeitet"		" Im Herbst 2024 fanden die ersten Energieberatungen	statt. Flankierend fand am 16.10.2024 unter der Mitwirkung der Vorstände von	solarLago eine Veranstaltung zum Thema „PV auf Gewerbegebäuden“ und am	09.11.2024 eine Veranstaltung zum Thema „Unternehmen zukunftssicher auf-	stellen“ statt."		Veranstaltung der IHK mit best practice Beispielen		09.11.2024 eine Veranstaltung zum Thema „Unternehmen zukunftssicher auf-	stellen“","2025-01-17T21:05:20.396Z","2025-05-15T21:37:32.885Z","true","1","https://www.konstanz.de/site/Konstanz-Microsites/get/documents_E1575852909/konstanz/Dateien/Stadtwandel/Klimaschutzberichte/11_11.%20Klimaschutzbericht_Januar%202025.pdf		https://www.ihk.de/konstanz/innovation/klimaschutz-in-unternehmen/klimaschutz-themenseite","published","21e6729e-07f2-44b9-aef7-d4a7472280b1","Konstanz","2025-10-27T23:02:49.290Z","EN_03","null","Beratungsangebote zur Energiewende","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-09-17T14:04:00.680Z","null","true","null","null","draft","21e6fe3b-217e-4c3b-9c96-5936b5d3a909","Freising","2025-10-27T23:02:49.290Z","LNE_02","null","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","- Es gibt eine systemische Erfassung von allen Anliegen im Bereich Mobilität [1], auch detaillierte Optionen spezifisch zu Radverkehr/Radwegen im Testlauf. Die Software dahinter wird auch von anderen großen Städten in Deutschland bereits genutzt. [2]	- Ein Gemeinderatsbeschluss zur fristgemäßen Sanierung von Meldungen ist nicht zu finden","2025-10-28T16:39:06.276Z","2025-11-06T19:35:40.217Z","true","0.75","[1] Anliegen-Melder des Amtes für Mobilität: https://anliegen.heidelberg.de	[2] https://mängelmelderpro.de/","published","21eac2a8-d5e9-4124-83c6-5a9a8624f138","Heidelberg","2025-10-28T16:39:06.183Z","VK_20","true","Systemische Mängelerfassung und Sanierung der Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-05-09T13:00:13.914Z","null","true","null","null","draft","21ef88e9-e3b4-4316-91cc-d8a659ec1e5d","Hanau","2025-10-27T23:02:49.290Z","EN_13","null","Bürgerenergiegenossenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-08T15:03:59.876Z","null","true","null","null","draft","21f22179-ca45-4fd5-bb68-434aca363f5a","Bornheim","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:40:35.555Z","2025-10-28T17:07:42.525Z","true","null","null","draft","21f5f2ac-2543-4a21-b374-dfad99260b1e","Wedel","2025-10-28T15:40:34.152Z","EN_11","true","Ökostromanteil der Stadtwerke","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2023-12-06T18:15:18.425Z","2024-04-08T15:18:01.574Z","false","null","null","draft","22166d14-c91e-46e9-bb60-003c6548c60f","Eisenberg (Pfalz)","2024-04-08T15:18:09.855Z","null","null","Erstellung Mobilitätsplan mit Fokus auf alternativen Verkehrsmitteln (kommuneübergreifend)_updateAt_2024-04-08T15:18:01.401Z",,,"null"
"true","true","7","null","2024-04-08T16:05:47.536Z","null","true","null","null","draft","221d0ef2-426f-4223-9a38-8beabcdedfa0","Uslar","2025-10-27T23:02:49.290Z","KV_11","null","Mobilitätsangebote für die Verwaltung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T15:44:22.570Z","2025-10-28T17:08:48.631Z","true","null","null","draft","221ff26e-d3c2-4ab7-ab24-1c44b3008a19","Koblenz","2025-10-28T15:44:21.562Z","GW_02","true","Transformationsplan zur Dekarbonisierung vorhandener Fernwärmenetze","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:36:16.218Z","2025-10-28T17:11:06.250Z","true","null","null","draft","22224b60-68fc-4c8d-98b2-b24fefc85f38","Herrenberg","2025-10-28T22:36:07.983Z","VK_06","true","Carsharing-Angebote","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T15:31:33.194Z","null","true","null","null","draft","22246ca7-a984-47f2-bc25-85934ab750b3","Gütersloh","2025-10-27T23:02:49.290Z","KV_02","null","Bürgerbeteiligung beim Klimaschutz","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","null","2025-10-28T15:35:45.648Z","2025-10-28T17:09:46.908Z","true","null","null","draft","2224f090-be3b-480c-8bae-d52dfc8a47c6","Freiburg","2025-10-28T15:35:44.884Z","EN_09","false","Mitgliedschaft der Stadtwerke in Energieverbänden","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:15:28.094Z","2025-10-28T17:09:12.401Z","true","null","null","draft","222bc7e6-1c4c-4007-8731-2c834aa2f99a","Bornheim","2025-10-28T16:15:26.869Z","KV_09","false","Monitoring der Klimaschutzmaßnahmen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-12T20:23:22.438Z","null","true","null","null","draft","2238a8d0-c9e7-47f7-bf46-048cb41900c0","Wesel","2025-10-27T23:02:49.290Z","KV_11","null","Mobilitätsangebote für die Verwaltung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T16:26:57.340Z","2025-11-18T16:53:50.811Z","true","null","null","draft","22428c18-9508-4c5d-bc0e-4994190aa648","Swisttal","2025-11-18T16:51:34.207Z","LNE_05","true","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:12:08.574Z","2025-10-28T17:11:12.716Z","true","null","null","draft","2246268e-a667-4d6d-ba42-8d0d11e04aea","Konstanz","2025-10-28T16:12:06.965Z","KV_07","false","Klimarelevanzprüfung von Beschlüssen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Auf der Seite vom Grundversorger e-regio wird der Tarif „Biogas GEG“ angeboten, der einen Anteil von 65 % Biomethan enthält und gemäß dem Gebäudeenergiegesetz (GEG) als erneuerbare Energie gilt. Dieser Tarif wird von der Deutschen Energie-Agentur (dena) zertifiziert und soll eine klimafreundlichere Wärmeversorgung ermöglichen","2024-05-06T16:39:59.841Z","2025-05-14T14:25:30.257Z","true","0.25","https://www.e-regio.de/privatkunden/produkte/erdgas/","published","225785bc-a3c8-4ad2-9e7c-608c15b9869c","Weilerswist","2025-10-27T23:02:49.290Z","EN_06","null","Kein Greenwashing für Gas","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-09T10:19:30.340Z","null","true","null","null","draft","225ded7b-715e-4085-8828-ea3e018cb960","Frankfurt","2025-11-09T10:19:29.202Z","EN_02","true","Windkraftanlagen und Windparks der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Seit der Öffnung der Strommärkte 2008 wird die Lieferung von Strom EU-weit ausgeschrieben.	Seither bezieht die Stadt Göttingen Ökostrom aus 100% erneuerbaren Energiequellen, auch für die	städtischen Gesellschaften. Seit 2019 wird der Ökostrom von der Göttinger Versorgungs- und Ver-	kehrsbetriebe GmbH (GöVV) bezogen.","2024-10-27T08:57:13.720Z","2025-01-20T18:55:06.095Z","true","1","Seite 158 Abschnitt "2.1.2.1.5. Beschaffung von Ökostrom"		https://media.frag-den-staat.de/files/docs/58/7b/a0/587ba02954e04a9fbabf93e3b7640b90/gottingen_manahmen.pdf?		","published","226a6386-38f8-44b4-8c4f-72a369ddfd42","Göttingen","2025-10-27T23:02:49.290Z","EN_07","null","Ökostrom für kommunale Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-08-24T09:33:09.950Z","2024-09-06T08:31:17.263Z","true","0","https://www.menden.de/aktuelles/detailseite/oekoprofit-maerkischer-kreis","draft","226de6ea-ab89-4170-b048-2966ce2fec29","Menden (Sauerland)","2025-10-27T23:02:49.290Z","IWK_08","null","Zero Waste–Strategie","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-01-09T01:04:20.993Z","null","true","null","null","draft","2272969e-7076-403f-be2d-24d799abf829","Altlußheim","2025-10-27T23:02:49.290Z","LNE_02","null","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","Keine Infos hierzu bisher gefunden. ","2025-01-12T22:52:43.694Z","2025-02-20T21:50:53.899Z","true","0","https://www.stadt-ratingen.de/klima/klimaschutz-vor-ort","published","227ad9a3-5615-40e4-b5a5-cb657300857a","Ratingen","2025-10-27T23:02:49.290Z","GW_03","null","Energiemanagement kommunaler Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T16:02:48.463Z","null","true","null","null","draft","228044ca-0c7a-4923-857a-87df4b740944","Lübbecke","2025-10-28T16:02:47.356Z","IWK_11","true","Verpackungssteuer","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","In der MeinHeidelberg-App gibt es eine Rubrik für Verkaufstellen für nachhaltigem Konsum.	Generell findet man recht wenig von der Stadt Heidelberg dazu, das könnte aber auch daran liegen, dass andere Akteure die Beratungsangebote umsetzen, bspw. der Online-Kurs "DigUm" der Staatlichen Lehr- und Versuchsanstalt für Gartenbau des Landes Baden-Württemberg [2]. ","2025-10-28T16:21:47.607Z","2025-10-28T17:08:30.693Z","true","0.25","[1] https://www.heidelberg.de/HD/Leben/Nachhaltiger+Konsum.html	[2] https://lvg.landwirtschaft-bw.de/,Lde/Startseite/Projekte/Digitaler+Kurs+zur+Umstellung+auf+oekologischen+Gartenbau+_DigUm_","published","2282de3d-c116-4bcc-adfb-13b018fb3ed4","Heidelberg","2025-10-28T16:21:47.367Z","LNE_02","false","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-04-11T16:08:22.726Z","null","true","null","null","draft","2288e823-d793-4430-8ab3-b82a7872e54c","Rohrbach (Ilm)","2025-10-27T23:02:49.290Z","IWK_10","null","Repaircafé","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-09-06T23:06:13.940Z","null","true","null","null","draft","228ae374-fee6-4c42-9fcf-45b815b8c6e6","Karlsruhe","2025-10-27T23:02:49.290Z","KV_08","null","Klimaschutzmanagement der Kommune","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:01:30.855Z","2025-10-28T17:11:21.962Z","true","null","null","draft","228f067e-0521-4133-b8e1-8f0af973aff9","Bamberg","2025-10-28T16:01:29.569Z","IWK_10","false","Repaircafé","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2024-06-21T15:28:42.819Z","2024-11-24T09:07:52.515Z","true","0.25","Die Stadtwerke Rostock sind im Frühjahr ausgetreten	https://umweltinstitut.org/pressemitteilung/nach-kritik-austrittswelle-beim-lobbyverband-zukunft-gas/		Aber sie sind kein Teil des BEE	https://www.bee-ev.de/verband/mitglieder#c1185		Allerdings ist das Rostock Energie Terminal (LNG Terminal Am Überseehafen ) Mitglied bei Zukunft Gas	https://gas.info/verband-zukunft-gas/Mitglieder	","published","228f3dd5-ab22-4f28-b103-43b821688089","Rostock","2025-10-29T21:03:12.379Z","EN_09","false","Mitglied beim Bundesverband erneuerbare Energie (statt DIE GAS- UND WASSERSTOFFWIRTSCHAFT)","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-05-07T17:05:55.869Z","null","true","null","null","draft","22a1335d-37ed-494c-8036-d0e8df88c9bd","Bad Saulgau","2025-10-27T23:02:49.290Z","IWK_10","null","Repaircafé","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Der "Klimaplan Göttingen 2030" sieht Klimaneutralität bis 2045 vor. Bis 2030 sollen die Emissionen um 65% sinken.","2024-10-27T08:57:13.822Z","2025-01-20T19:40:12.124Z","true","0.25","https://nachhaltigkeit.goettingen.de/portal/seiten/klimaplan-goettingen-2030-900000807-25480.html","published","22a340b2-31cd-4040-a7fd-e09681552f6f","Göttingen","2025-10-27T23:02:49.290Z","KV_10","null","Sektorübergreifendes Klimaschutzkonzept","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-08T15:01:06.273Z","null","true","null","null","draft","22a86909-150a-43a1-971c-05c54eda2696","Recklinghausen","2025-11-08T15:01:04.271Z","EN_01","true","Freiflächen-PV","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:14:26.523Z","2025-10-28T17:07:03.563Z","true","null","null","draft","22aa6146-6404-47b0-afe1-31e8f3634a61","Landau in der Pfalz","2025-10-28T16:14:30.923Z","KV_08","false","Klimaschutzmanagement der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-07-13T08:55:20.457Z","null","true","null","null","draft","22ae87cf-eea0-4103-b6e3-30fe9a0f839d","Lübbecke","2025-10-27T23:02:49.290Z","VK_06","null","Carsharing-Angebote","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","6","null","2025-02-10T23:03:51.284Z","null","true","null","null","draft","22b3eea3-878e-461d-b498-bf587ce2fc5b","Coswig","2025-10-27T23:02:49.290Z","GW_03","null","Energiemanagement kommunaler Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-10-28T17:41:23.154Z","null","true","null","null","draft","22b43c50-6deb-4c7d-adde-c574a6656584","Amberg","2025-10-27T23:02:49.290Z","EN_02","null","Windkraftanlagen und Windparks der Kommune","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-08-18T15:28:45.272Z","null","true","null","null","draft","22b44504-00a3-49af-b44d-a9f6a5a53f33","Warendorf ","2025-10-27T23:02:49.290Z","LNE_05","null","Umstellung auf ökologisch angebaute vegetarisch Ernährung in öffentlicher Verpflegung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
